Record	Type	Sample Name	Measurement Date and Time	T	Z-Ave	PdI	Pk 1 Mean Int	Pk 2 Mean Int	Pk 3 Mean Int	Pk 1 Area Int	Pk 2 Area Int	Pk 3 Area Int	Size Peak	Size Peak	Size Peak	Intensities	Sizes
 		 	 	Â°C	d.nm	 	d.nm	d.nm	d.nm	Percent	Percent	Percent	d.nm	d.nm	d.nm	Percent	d.nm
29	Size	DOPC 15 10 24 31 EX 1mg/ml T60 4	15 October 2024 13:32:49	60.0	3417	1.000	37.84	0.000	0.000	100.0	0.0	0.0	0.000	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
30	Size	DOPC 15 10 24 31 EX 1mg/ml T60 5	15 October 2024 13:35:01	60.0	3196	1.000	43.17	0.000	0.000	100.0	0.0	0.0	1.860	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.8 89.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
31	Size	DOPC 15 10 24 31 EX 1mg/ml T25 1	15 October 2024 13:52:22	25.0	188.7	0.546	132.7	5267	0.000	89.9	10.1	0.0	54.78	431.0	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4 3.8 6.2 8.2 9.5 10.3 10.8 10.8 10.0 8.4 6.0 3.4 1.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 2.9 6.7 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
32	Size	DOPC 15 10 24 31 EX 1mg/ml T25 2	15 October 2024 13:54:45	25.0	143.0	0.319	133.6	4653	0.000	89.8	10.2	0.0	49.55	801.3	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.3 0.9 2.2 4.2 6.8 9.5 11.8 13.0 12.8 11.2 8.5 5.3 2.5 0.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.5 1.2 2.1 2.9 3.4 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
33	Size	DOPC 15 10 24 31 EX 1mg/ml T25 3	15 October 2024 13:57:07	25.0	143.7	0.386	141.0	4703	0.000	90.1	9.9	0.0	59.22	779.1	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.6 1.5 2.8 4.4 6.4 8.4 10.2 11.3 11.5 10.7 9.0 6.6 4.1 2.0 0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.4 1.1 2.0 2.9 3.4 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
34	Size	DOPC 15 10 24 31 EX 1mg/ml T25 4	15 October 2024 13:59:30	25.0	140.1	0.374	138.9	5163	0.000	94.5	5.5	0.0	58.26	493.7	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 1.7 3.3 5.1 7.0 8.9 10.6 11.7 11.9 11.2 9.4 6.9 4.2 1.8 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 1.8 3.1 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
35	Size	DOPC 15 10 24 31 EX 1mg/ml T25 5	15 October 2024 14:01:53	25.0	144.3	0.372	134.7	5103	0.000	93.3	6.7	0.0	47.56	544.6	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 1.5 3.9 7.1 10.4 13.0 14.2 13.8 11.9 8.8 5.4 2.5 0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.8 2.1 3.6 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
36	Size	DOPC 15 10 24 31 EX 1mg/ml T30 1	15 October 2024 14:15:49	30.0	690.3	0.534	122.6	44.07	0.000	93.1	6.9	0.0	22.99	4.827	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9 3.1 1.9 0.0 0.0 3.3 11.3 20.7 25.7 21.8 10.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
37	Size	DOPC 15 10 24 31 EX 1mg/ml T30 2	15 October 2024 14:18:22	30.0	502.2	0.482	109.9	555.5	36.13	83.5	16.0	0.5	28.21	82.04	2.960	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.3 0.0 0.1 1.6 5.1 10.1 14.9 17.4 16.2 11.6 5.6 1.1 0.0 0.0 0.0 0.0 0.6 3.3 5.6 4.8 1.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
38	Size	DOPC 15 10 24 31 EX 1mg/ml T30 3	15 October 2024 14:20:55	30.0	502.9	0.482	138.6	0.000	0.000	100.0	0.0	0.0	61.21	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 1.8 3.5 5.4 7.5 9.8 11.8 12.9 12.7 11.3 8.9 6.3 4.0 2.3 1.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
39	Size	DOPC 15 10 24 31 EX 1mg/ml T30 4	15 October 2024 14:23:28	30.0	415.9	0.409	103.2	378.1	0.000	83.7	16.3	0.0	21.33	55.48	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.3 13.3 20.5 21.3 15.6 7.3 1.4 0.0 0.0 0.1 2.3 5.0 5.6 3.2 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
40	Size	DOPC 15 10 24 31 EX 1mg/ml T30 5	15 October 2024 14:26:00	30.0	474.7	0.452	91.60	409.3	0.000	67.2	32.8	0.0	15.42	64.29	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.6 17.3 20.7 15.4 6.1 0.0 0.0 0.0 0.0 0.0 2.1 7.3 10.9 9.1 3.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
41	Size	DOPC 15 10 24 41 EX 1mg/ml T25 1	15 October 2024 14:53:35	25.0	104.9	0.137	120.1	0.000	0.000	100.0	0.0	0.0	48.47	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 1.7 4.8 8.3 11.3 13.3 14.0 13.2 11.4 9.0 6.3 3.9 1.9 0.7 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
42	Size	DOPC 15 10 24 41 EX 1mg/ml T25 2	15 October 2024 14:55:58	25.0	103.9	0.143	114.9	4833	0.000	98.9	1.1	0.0	42.07	707.4	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4 4.6 8.5 12.1 14.4 15.0 13.9 11.5 8.5 5.3 2.7 0.9 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.2 0.3 0.4 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
43	Size	DOPC 15 10 24 41 EX 1mg/ml T25 3	15 October 2024 14:58:20	25.0	105.1	0.117	120.1	0.000	0.000	100.0	0.0	0.0	42.16	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1 3.5 6.9 10.5 13.5 15.2 15.1 13.3 10.2 6.6 3.3 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
44	Size	DOPC 15 10 24 41 EX 1mg/ml T25 4	15 October 2024 15:00:43	25.0	105.3	0.120	120.7	0.000	0.000	100.0	0.0	0.0	45.59	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 1.6 4.1 7.4 10.6 13.1 14.3 14.1 12.5 9.9 6.7 3.8 1.5 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
45	Size	DOPC 15 10 24 41 EX 1mg/ml T25 5	15 October 2024 15:03:05	25.0	104.3	0.112	119.0	0.000	0.000	100.0	0.0	0.0	45.02	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 1.8 4.4 7.7 10.8 13.2 14.3 14.0 12.3 9.6 6.5 3.5 1.3 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4

Record	Type	Sample Name	Measurement Date and Time	T	Z-Ave	PdI	Pk 1 Mean Int	Pk 2 Mean Int	Pk 3 Mean Int	Pk 1 Area Int	Pk 2 Area Int	Pk 3 Area Int	Size Peak	Size Peak	Size Peak	Intensities	Sizes
 		 	 	Â°C	d.nm	 	d.nm	d.nm	d.nm	Percent	Percent	Percent	d.nm	d.nm	d.nm	Percent	d.nm
1	Size	DOPC 31EX 1mg/ml 08 10 24 1	08 October 2024 11:27:10	25.0	105.9	0.083	115.8	0.000	0.000	100.0	0.0	0.0	35.37	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.2 6.6 11.7 15.8 17.6 16.8 13.7 9.3 4.8 1.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
2	Size	DOPC 31EX 1mg/ml 08 10 24 2	08 October 2024 11:29:43	25.0	106.0	0.088	117.6	0.000	0.000	100.0	0.0	0.0	38.69	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 3.0 6.8 11.0 14.5 16.3 16.0 13.6 9.8 5.7 2.3 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
3	Size	DOPC 31EX 1mg/ml 08 10 24 3	08 October 2024 11:32:16	25.0	105.8	0.100	117.9	0.000	0.000	100.0	0.0	0.0	40.16	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 3.1 7.2 11.5 14.7 16.1 15.4 12.9 9.4 5.8 2.7 0.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
4	Size	DOPC 31EX 1mg/ml 08 10 24 4	08 October 2024 11:34:49	25.0	106.4	0.107	120.7	0.000	0.000	100.0	0.0	0.0	44.17	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 1.4 3.8 7.1 10.4 13.1 14.6 14.5 12.9 10.1 6.8 3.6 1.3 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
